time_stamp,open,high,low,close,volume
2026-03-24 09:30:00,22839.6,22852.4,22731.95,22744.8,0.0
2026-03-24 09:45:00,22747.3,22773.65,22701.2,22754.2,0.0
2026-03-24 10:00:00,22753.9,22756.65,22681.6,22708.1,0.0
2026-03-24 10:15:00,22706.95,22766.8,22701.55,22737.9,0.0
2026-03-24 10:30:00,22738.2,22738.9,22624.2,22667.9,0.0
2026-03-24 10:45:00,22667.55,22723.5,22629.4,22639.7,0.0
2026-03-24 11:00:00,22639.8,22711.05,22639.8,22698.25,0.0
2026-03-24 11:15:00,22699.4,22746.0,22689.55,22728.5,0.0
2026-03-24 11:30:00,22729.35,22770.15,22724.5,22754.65,0.0
2026-03-24 11:45:00,22754.35,22827.8,22745.85,22806.9,0.0
2026-03-24 12:00:00,22806.75,22816.9,22760.0,22761.45,0.0
2026-03-24 12:15:00,22761.9,22936.5,22753.35,22844.45,0.0
2026-03-24 12:30:00,22844.15,22989.2,22843.4,22955.2,0.0
2026-03-24 12:45:00,22956.95,23026.1,22952.85,22974.4,0.0
2026-03-24 13:00:00,22974.6,22990.5,22911.35,22990.5,0.0
2026-03-24 13:15:00,22990.75,23027.25,22958.4,23021.95,0.0
2026-03-24 13:30:00,23021.2,23057.3,22999.85,23037.5,0.0
2026-03-24 13:45:00,23037.6,23047.9,22950.6,22976.2,0.0
2026-03-24 14:00:00,22975.25,22995.75,22954.25,22992.35,0.0
2026-03-24 14:15:00,22993.2,23037.9,22920.0,22945.6,0.0
2026-03-24 14:30:00,22945.1,22959.4,22882.65,22909.65,0.0
2026-03-24 14:45:00,22909.25,22927.15,22883.9,22916.35,0.0
2026-03-24 15:00:00,22914.6,22932.1,22875.35,22898.65,0.0
2026-03-24 15:15:00,22901.15,22961.7,22881.3,22958.4,0.0
2026-03-25 09:15:00,23064.4,23220.8,23063.2,23215.1,0.0
2026-03-25 09:30:00,23214.65,23278.05,23202.55,23270.9,0.0
2026-03-25 09:45:00,23272.95,23298.25,23262.05,23286.05,0.0
2026-03-25 10:00:00,23287.4,23310.35,23246.55,23305.55,0.0
2026-03-25 10:15:00,23306.6,23318.55,23283.35,23314.55,0.0
2026-03-25 10:30:00,23313.7,23369.6,23299.95,23366.65,0.0
2026-03-25 10:45:00,23366.25,23378.35,23354.35,23367.45,0.0
2026-03-25 11:00:00,23366.0,23433.7,23366.0,23432.55,0.0
2026-03-25 11:15:00,23432.3,23434.75,23377.3,23388.4,0.0
2026-03-25 11:30:00,23391.5,23406.8,23343.5,23361.35,0.0
2026-03-25 11:45:00,23361.3,23416.35,23359.4,23399.35,0.0
2026-03-25 12:00:00,23399.4,23442.35,23394.5,23440.35,0.0
2026-03-25 12:15:00,23439.95,23449.75,23417.85,23429.25,0.0
2026-03-25 12:30:00,23429.0,23465.35,23416.55,23447.55,0.0
2026-03-25 12:45:00,23447.85,23452.25,23372.35,23375.35,0.0
2026-03-25 13:00:00,23374.85,23420.5,23369.7,23392.6,0.0
2026-03-25 13:15:00,23392.2,23424.3,23371.55,23412.95,0.0
2026-03-25 13:30:00,23414.15,23439.25,23388.1,23432.55,0.0
2026-03-25 13:45:00,23432.95,23462.8,23419.0,23430.2,0.0
2026-03-25 14:00:00,23430.35,23460.3,23387.45,23390.75,0.0
2026-03-25 14:15:00,23390.3,23403.95,23314.35,23337.25,0.0
2026-03-25 14:30:00,23337.35,23368.05,23304.5,23357.35,0.0
2026-03-25 14:45:00,23357.1,23367.65,23318.5,23334.85,0.0
2026-03-25 15:00:00,23332.5,23357.45,23284.1,23300.65,0.0
2026-03-25 15:15:00,23302.95,23311.4,23273.95,23309.0,0.0
2026-03-27 09:15:00,23173.55,23186.1,23025.5,23056.8,0.0
2026-03-27 09:30:00,23056.55,23063.85,23000.85,23053.55,0.0
2026-03-27 09:45:00,23053.1,23054.6,22978.45,22992.25,0.0
2026-03-27 10:00:00,22991.45,23034.95,22977.25,22980.5,0.0
2026-03-27 10:15:00,22980.9,23014.05,22967.3,23006.75,0.0
2026-03-27 10:30:00,23006.55,23038.65,22987.0,22989.15,0.0
2026-03-27 10:45:00,22988.35,22989.4,22948.1,22973.5,0.0
2026-03-27 11:00:00,22973.4,23001.15,22967.1,22990.45,0.0
2026-03-27 11:15:00,22990.9,22992.7,22927.3,22934.5,0.0
2026-03-27 11:30:00,22935.3,22957.3,22929.3,22950.55,0.0
2026-03-27 11:45:00,22950.8,22961.8,22938.8,22946.65,0.0
2026-03-27 12:00:00,22946.0,22954.25,22917.2,22934.35,0.0
2026-03-27 12:15:00,22932.95,22964.25,22905.6,22962.3,0.0
2026-03-27 12:30:00,22962.8,22967.55,22930.65,22964.7,0.0
2026-03-27 12:45:00,22965.0,22973.2,22939.9,22945.65,0.0
2026-03-27 13:00:00,22945.05,22952.6,22920.0,22943.65,0.0
2026-03-27 13:15:00,22943.15,22992.95,22935.75,22936.4,0.0
2026-03-27 13:30:00,22935.8,22949.15,22909.3,22930.3,0.0
2026-03-27 13:45:00,22931.35,22945.3,22912.75,22922.85,0.0
2026-03-27 14:00:00,22922.9,22930.6,22884.5,22911.05,0.0
2026-03-27 14:15:00,22911.65,22917.1,22872.1,22885.15,0.0
2026-03-27 14:30:00,22886.65,22886.95,22831.35,22852.6,0.0
2026-03-27 14:45:00,22854.35,22869.2,22840.4,22845.0,0.0
2026-03-27 15:00:00,22843.55,22843.95,22811.2,22814.4,0.0
2026-03-27 15:15:00,22814.8,22839.5,22804.55,22839.5,0.0
2026-03-30 09:15:00,22549.65,22618.05,22470.15,22580.75,0.0
2026-03-30 09:30:00,22581.4,22714.1,22576.75,22659.25,0.0
2026-03-30 09:45:00,22659.55,22690.0,22596.95,22615.3,0.0
2026-03-30 10:00:00,22614.7,22665.5,22556.6,22596.75,0.0
2026-03-30 10:15:00,22595.9,22603.95,22534.75,22534.75,0.0
2026-03-30 10:30:00,22535.45,22554.6,22512.25,22514.55,0.0
2026-03-30 10:45:00,22513.3,22538.3,22478.35,22490.2,0.0
2026-03-30 11:00:00,22489.6,22509.3,22454.0,22478.55,0.0
2026-03-30 11:15:00,22479.25,22488.25,22465.8,22468.2,0.0
2026-03-30 11:30:00,22468.1,22535.8,22457.35,22486.65,0.0
2026-03-30 11:45:00,22485.7,22489.85,22453.0,22484.0,0.0
2026-03-30 12:00:00,22483.15,22594.5,22480.3,22567.1,0.0
2026-03-30 12:15:00,22566.9,22594.1,22502.85,22519.15,0.0
2026-03-30 12:30:00,22519.85,22579.3,22508.0,22557.05,0.0
2026-03-30 12:45:00,22557.35,22560.7,22484.05,22505.8,0.0
2026-03-30 13:00:00,22506.1,22511.4,22481.45,22499.2,0.0
2026-03-30 13:15:00,22498.55,22516.35,22456.55,22476.45,0.0
2026-03-30 13:30:00,22476.2,22502.1,22454.85,22462.05,0.0
2026-03-30 13:45:00,22461.15,22468.15,22420.0,22428.8,0.0
2026-03-30 14:00:00,22428.1,22487.2,22417.95,22420.5,0.0
2026-03-30 14:15:00,22420.2,22431.85,22375.8,22378.05,0.0
2026-03-30 14:30:00,22376.55,22410.6,22350.65,22366.8,0.0
2026-03-30 14:45:00,22365.6,22383.4,22337.8,22349.95,0.0
2026-03-30 15:00:00,22348.5,22348.5,22283.85,22335.6,0.0
2026-03-30 15:15:00,22335.45,22391.0,22325.15,22379.2,0.0
2026-04-01 09:15:00,22899.0,22930.4,22809.0,22929.75,0.0
2026-04-01 09:30:00,22928.55,22937.65,22824.15,22854.95,0.0
2026-04-01 09:45:00,22851.45,22932.1,22848.5,22893.15,0.0
2026-04-01 10:00:00,22892.9,22941.3,22862.55,22868.85,0.0
2026-04-01 10:15:00,22867.9,22879.45,22771.65,22796.5,0.0
2026-04-01 10:30:00,22797.1,22816.4,22778.35,22807.5,0.0
2026-04-01 10:45:00,22808.6,22820.25,22769.5,22770.75,0.0
2026-04-01 11:00:00,22771.35,22791.65,22738.25,22763.75,0.0
2026-04-01 11:15:00,22763.55,22800.65,22747.7,22790.1,0.0
2026-04-01 11:30:00,22788.85,22822.65,22786.45,22799.15,0.0
2026-04-01 11:45:00,22797.65,22798.65,22736.6,22775.9,0.0
2026-04-01 12:00:00,22774.1,22864.6,22774.1,22859.3,0.0
2026-04-01 12:15:00,22857.75,22864.2,22817.85,22832.8,0.0
2026-04-01 12:30:00,22831.0,22856.35,22816.55,22834.6,0.0
2026-04-01 12:45:00,22834.95,22881.1,22833.85,22862.05,0.0
2026-04-01 13:00:00,22862.1,22883.4,22842.7,22883.3,0.0
2026-04-01 13:15:00,22883.2,22897.95,22795.0,22807.95,0.0
2026-04-01 13:30:00,22808.35,22808.35,22648.35,22675.15,0.0
2026-04-01 13:45:00,22674.85,22725.9,22658.7,22703.65,0.0
2026-04-01 14:00:00,22703.75,22756.6,22688.2,22753.0,0.0
2026-04-01 14:15:00,22754.35,22756.8,22709.95,22733.4,0.0
2026-04-01 14:30:00,22734.55,22734.9,22641.3,22662.65,0.0
2026-04-01 14:45:00,22660.6,22685.35,22618.6,22647.8,0.0
2026-04-01 15:00:00,22651.25,22692.55,22651.25,22671.65,0.0
2026-04-01 15:15:00,22671.1,22706.3,22668.6,22703.15,0.0
2026-04-02 09:15:00,22383.4,22394.65,22209.15,22244.45,0.0
2026-04-02 09:30:00,22244.35,22290.75,22239.45,22264.45,0.0
2026-04-02 09:45:00,22264.2,22273.2,22205.55,22206.5,0.0
2026-04-02 10:00:00,22206.8,22236.65,22182.55,22234.35,0.0
2026-04-02 10:15:00,22234.5,22234.5,22188.95,22217.65,0.0
2026-04-02 10:30:00,22216.85,22236.2,22206.8,22221.4,0.0
2026-04-02 10:45:00,22221.2,22249.5,22189.45,22243.7,0.0
2026-04-02 11:00:00,22242.95,22250.2,22217.95,22227.65,0.0
2026-04-02 11:15:00,22225.85,22231.3,22202.75,22207.6,0.0
2026-04-02 11:30:00,22206.5,22239.2,22203.7,22223.15,0.0
2026-04-02 11:45:00,22224.3,22300.6,22223.1,22277.55,0.0
2026-04-02 12:00:00,22277.2,22288.75,22244.55,22267.85,0.0
2026-04-02 12:15:00,22266.95,22295.0,22231.25,22294.5,0.0
2026-04-02 12:30:00,22293.2,22368.1,22285.15,22363.05,0.0
2026-04-02 12:45:00,22363.3,22371.7,22323.55,22365.3,0.0
2026-04-02 13:00:00,22364.85,22406.0,22330.9,22369.85,0.0
2026-04-02 13:15:00,22368.5,22489.05,22360.3,22488.25,0.0
2026-04-02 13:30:00,22488.45,22543.5,22458.0,22535.65,0.0
2026-04-02 13:45:00,22537.8,22561.55,22493.8,22530.35,0.0
2026-04-02 14:00:00,22529.45,22628.8,22519.85,22627.25,0.0
2026-04-02 14:15:00,22625.85,22684.7,22618.4,22665.65,0.0
2026-04-02 14:30:00,22665.55,22706.65,22572.85,22584.6,0.0
2026-04-02 14:45:00,22584.4,22667.15,22569.15,22658.3,0.0
2026-04-02 15:00:00,22659.0,22761.95,22650.8,22760.4,0.0
2026-04-02 15:15:00,22761.95,22782.3,22673.6,22700.7,0.0
2026-04-06 09:15:00,22780.3,22798.25,22591.7,22609.05,0.0
2026-04-06 09:30:00,22604.85,22746.9,22596.5,22620.2,0.0
2026-04-06 09:45:00,22621.5,22636.35,22566.65,22569.3,0.0
2026-04-06 10:00:00,22569.1,22656.8,22561.9,22654.85,0.0
2026-04-06 10:15:00,22659.8,22679.7,22591.3,22634.45,0.0
2026-04-06 10:30:00,22634.05,22662.65,22598.85,22653.5,0.0
2026-04-06 10:45:00,22653.95,22669.2,22609.6,22635.85,0.0
2026-04-06 11:00:00,22635.6,22635.8,22542.95,22567.8,0.0
2026-04-06 11:15:00,22567.45,22635.65,22558.65,22629.3,0.0
2026-04-06 11:30:00,22629.15,22650.6,22595.9,22644.4,0.0
2026-04-06 11:45:00,22644.3,22707.8,22634.55,22676.4,0.0
2026-04-06 12:00:00,22678.05,22691.95,22659.4,22659.6,0.0
2026-04-06 12:15:00,22660.35,22731.1,22653.1,22713.4,0.0
2026-04-06 12:30:00,22713.55,22714.9,22644.45,22675.65,0.0
2026-04-06 12:45:00,22676.2,22804.0,22675.45,22802.45,0.0
2026-04-06 13:00:00,22804.1,22865.25,22758.45,22860.7,0.0
2026-04-06 13:15:00,22861.3,22898.95,22843.85,22860.2,0.0
2026-04-06 13:30:00,22863.65,22900.55,22843.5,22850.9,0.0
2026-04-06 13:45:00,22852.7,22887.4,22843.4,22862.8,0.0
2026-04-06 14:00:00,22862.45,22913.4,22861.75,22911.4,0.0
2026-04-06 14:15:00,22911.65,22929.7,22881.4,22895.45,0.0
2026-04-06 14:30:00,22896.65,22940.7,22895.9,22913.8,0.0
2026-04-06 14:45:00,22914.3,22930.3,22886.3,22917.15,0.0
2026-04-06 15:00:00,22917.05,22998.35,22912.45,22989.35,0.0
2026-04-06 15:15:00,22990.3,22991.2,22954.2,22959.45,0.0
2026-04-07 09:15:00,22838.7,22893.4,22719.3,22889.85,0.0
2026-04-07 09:30:00,22891.45,22901.05,22793.0,22801.8,0.0
2026-04-07 09:45:00,22803.25,22892.65,22803.25,22886.15,0.0
2026-04-07 10:00:00,22889.35,22928.7,22879.3,22920.0,0.0
2026-04-07 10:15:00,22921.8,22966.6,22915.85,22943.65,0.0
2026-04-07 10:30:00,22944.5,22965.25,22887.6,22958.85,0.0
2026-04-07 10:45:00,22960.3,22960.95,22834.65,22843.95,0.0
2026-04-07 11:00:00,22845.1,22886.7,22827.75,22862.5,0.0
2026-04-07 11:15:00,22866.05,22947.0,22852.15,22943.6,0.0
2026-04-07 11:30:00,22943.5,22960.25,22911.75,22921.25,0.0
2026-04-07 11:45:00,22922.4,22991.7,22903.8,22984.7,0.0
2026-04-07 12:00:00,22986.2,22987.75,22906.25,22942.55,0.0
2026-04-07 12:15:00,22939.95,22947.25,22905.7,22924.75,0.0
2026-04-07 12:30:00,22926.2,22951.9,22920.3,22946.05,0.0
2026-04-07 12:45:00,22947.2,22952.05,22912.5,22915.9,0.0
2026-04-07 13:00:00,22917.4,22956.05,22906.15,22938.85,0.0
2026-04-07 13:15:00,22941.65,22970.7,22933.75,22959.95,0.0
2026-04-07 13:30:00,22961.9,23062.4,22961.8,23056.05,0.0
2026-04-07 13:45:00,23057.5,23063.55,22960.05,22977.7,0.0
2026-04-07 14:00:00,22979.9,23022.65,22974.1,23011.95,0.0
2026-04-07 14:15:00,23014.55,23026.15,22982.15,23014.1,0.0
2026-04-07 14:30:00,23015.0,23049.95,22989.45,23028.6,0.0
2026-04-07 14:45:00,23031.4,23101.4,23020.7,23096.7,0.0
2026-04-07 15:00:00,23096.85,23134.8,23076.5,23109.25,0.0
2026-04-07 15:15:00,23109.4,23153.85,23106.1,23129.95,0.0
2026-04-08 09:30:00,23878.4,23921.35,23875.9,23920.15,0.0
2026-04-08 09:45:00,23922.2,23961.25,23891.85,23897.4,0.0
2026-04-08 10:00:00,23898.8,23935.1,23878.6,23880.45,0.0
2026-04-08 10:15:00,23881.65,23915.25,23869.1,23909.85,0.0
2026-04-08 10:30:00,23910.6,23952.95,23904.05,23950.95,0.0
2026-04-08 10:45:00,23951.65,23984.5,23925.15,23982.15,0.0
2026-04-08 11:00:00,23984.05,24004.65,23981.3,23991.6,0.0
2026-04-08 11:15:00,23992.7,24014.0,23975.5,23982.75,0.0
2026-04-08 11:30:00,23982.45,23988.3,23947.1,23980.55,0.0
2026-04-08 11:45:00,23981.55,23998.6,23923.5,23931.2,0.0
2026-04-08 12:00:00,23932.6,23971.2,23920.15,23963.2,0.0
2026-04-08 12:15:00,23963.45,23973.95,23949.25,23950.1,0.0
2026-04-08 12:30:00,23950.95,23950.95,23902.25,23946.35,0.0
2026-04-08 12:45:00,23946.7,23979.8,23932.35,23978.8,0.0
2026-04-08 13:00:00,23978.05,23988.6,23948.8,23974.3,0.0
2026-04-08 13:15:00,23975.1,24001.6,23965.2,23999.15,0.0
2026-04-08 13:30:00,24000.35,24025.15,23975.4,23975.4,0.0
2026-04-08 13:45:00,23974.85,23990.05,23953.1,23985.5,0.0
2026-04-08 14:00:00,23986.35,23986.35,23944.0,23948.15,0.0
2026-04-08 14:15:00,23950.6,23988.8,23946.75,23979.55,0.0
2026-04-08 14:30:00,23980.45,24006.15,23971.9,23998.9,0.0
2026-04-08 14:45:00,24001.85,24017.6,23972.55,24002.65,0.0
2026-04-08 15:00:00,24002.45,24011.5,23955.75,23994.25,0.0
2026-04-08 15:15:00,23998.1,24018.25,23985.3,24010.6,0.0
