time_stamp,open,high,low,close,volume,supertrend,trend,trend_flip
2026-08-06 15:10:00,24628.65,24636.6,24619.2,24628.5,0,24678.132285164847,False,False
2026-08-06 15:15:00,24627.95,24627.95,24627.95,24627.95,0,24674.504960885173,False,False
2026-08-06 15:20:00,24627.95,24627.95,24627.95,24627.95,0,24669.849464796655,False,False
2026-08-06 15:25:00,24627.95,24636.0,24627.95,24636.0,0,24669.849464796655,False,False
2026-08-07 09:15:00,24538.9,24603.15,24529.2,24592.2,0,24634.327066485293,False,False
2026-08-07 09:20:00,24593.25,24620.0,24584.75,24611.7,0,24634.327066485293,False,False
2026-08-07 09:25:00,24613.3,24614.65,24600.5,24601.6,0,24634.327066485293,False,False
2026-08-07 09:30:00,24604.0,24611.95,24593.25,24601.7,0,24634.327066485293,False,False
2026-08-07 09:35:00,24602.65,24608.8,24598.4,24604.65,0,24634.327066485293,False,False
2026-08-07 09:40:00,24605.8,24618.65,24598.3,24618.2,0,24634.327066485293,False,False
2026-08-07 09:45:00,24620.15,24620.45,24600.8,24610.95,0,24634.327066485293,False,False
2026-08-07 09:50:00,24612.6,24626.5,24611.65,24622.25,0,24634.327066485293,False,False
2026-08-07 09:55:00,24625.45,24630.4,24617.95,24625.8,0,24634.327066485293,False,False
2026-08-07 10:00:00,24627.05,24627.05,24607.5,24613.8,0,24634.327066485293,False,False
2026-08-07 10:05:00,24614.95,24618.75,24609.7,24613.2,0,24634.327066485293,False,False
2026-08-07 10:10:00,24613.65,24614.9,24594.0,24599.15,0,24634.327066485293,False,False
2026-08-07 10:15:00,24601.65,24601.65,24570.8,24577.15,0,24634.327066485293,False,False
2026-08-07 10:20:00,24579.1,24587.8,24570.9,24574.6,0,24634.327066485293,False,False
2026-08-07 10:25:00,24577.0,24577.0,24562.95,24566.55,0,24627.510206288396,False,False
2026-08-07 10:30:00,24567.85,24572.95,24561.3,24571.3,0,24622.40168565956,False,False
2026-08-07 10:35:00,24572.4,24576.0,24566.7,24574.85,0,24622.40168565956,False,False
2026-08-07 10:40:00,24576.6,24576.6,24563.95,24569.5,0,24621.35511538424,False,False
2026-08-07 10:45:00,24572.15,24583.9,24569.4,24577.1,0,24621.35511538424,False,False
2026-08-07 10:50:00,24579.05,24586.5,24572.55,24582.2,0,24621.35511538424,False,False
2026-08-07 10:55:00,24583.85,24586.05,24569.5,24570.35,0,24621.35511538424,False,False
2026-08-07 11:00:00,24572.15,24575.25,24552.25,24555.8,0,24615.1931637036,False,False
2026-08-07 11:05:00,24557.05,24570.9,24555.15,24567.2,0,24614.048847333244,False,False
2026-08-07 11:10:00,24568.9,24571.1,24565.2,24567.6,0,24614.048847333244,False,False
2026-08-07 11:15:00,24569.1,24569.1,24558.45,24562.65,0,24609.892316339927,False,False
2026-08-07 11:20:00,24564.95,24577.55,24561.15,24576.25,0,24609.892316339927,False,False
2026-08-07 11:25:00,24578.7,24591.6,24575.1,24584.75,0,24609.892316339927,False,False
2026-08-07 11:30:00,24586.6,24586.6,24575.1,24578.6,0,24609.892316339927,False,False
2026-08-07 11:35:00,24579.3,24589.5,24576.1,24585.7,0,24609.892316339927,False,False
2026-08-07 11:40:00,24587.05,24587.05,24579.0,24579.35,0,24609.892316339927,False,False
2026-08-07 11:45:00,24581.5,24581.9,24563.15,24564.0,0,24609.892316339927,False,False
2026-08-07 11:50:00,24565.8,24565.8,24550.65,24556.45,0,24602.5781596617,False,False
2026-08-07 11:55:00,24557.2,24561.0,24555.35,24560.95,0,24599.787843695533,False,False
2026-08-07 12:00:00,24562.5,24563.45,24551.75,24552.5,0,24598.56155932598,False,False
2026-08-07 12:05:00,24554.5,24555.5,24545.75,24551.45,0,24590.415403393385,False,False
2026-08-07 12:10:00,24552.55,24553.1,24540.15,24541.15,0,24586.321363054045,False,False
2026-08-07 12:15:00,24543.3,24543.3,24532.9,24537.9,0,24576.946726748636,False,False
2026-08-07 12:20:00,24538.5,24546.95,24534.15,24538.1,0,24576.946726748636,False,False
2026-08-07 12:25:00,24540.9,24558.4,24536.2,24550.0,0,24576.946726748636,False,False
2026-08-07 12:30:00,24551.75,24561.05,24544.8,24559.55,0,24576.946726748636,False,False
2026-08-07 12:35:00,24562.3,24562.45,24555.9,24560.05,0,24576.946726748636,False,False
2026-08-07 12:40:00,24562.45,24562.45,24552.45,24557.05,0,24576.946726748636,False,False
2026-08-07 12:45:00,24559.35,24570.05,24554.65,24567.0,0,24576.946726748636,False,False
2026-08-07 12:50:00,24568.5,24568.55,24554.5,24559.3,0,24576.946726748636,False,False
2026-08-07 12:55:00,24560.7,24561.25,24551.3,24553.65,0,24576.946726748636,False,False
2026-08-07 13:00:00,24556.25,24557.55,24548.15,24556.05,0,24576.946726748636,False,False
2026-08-07 13:05:00,24559.6,24567.25,24555.9,24557.9,0,24576.946726748636,False,False
2026-08-07 13:10:00,24559.5,24562.45,24546.7,24547.0,0,24576.946726748636,False,False
2026-08-07 13:15:00,24548.25,24560.25,24546.1,24546.45,0,24576.946726748636,False,False
2026-08-07 13:20:00,24549.15,24566.0,24546.15,24564.8,0,24576.946726748636,False,False
2026-08-07 13:25:00,24566.0,24573.5,24563.4,24565.95,0,24576.946726748636,False,False
2026-08-07 13:30:00,24567.55,24568.45,24545.7,24547.75,0,24576.946726748636,False,False
2026-08-07 13:35:00,24549.0,24558.15,24545.35,24547.55,0,24576.946726748636,False,False
2026-08-07 13:40:00,24549.25,24552.3,24545.7,24548.5,0,24576.946726748636,False,False
2026-08-07 13:45:00,24550.7,24574.85,24547.7,24573.45,0,24576.946726748636,False,False
2026-08-07 13:50:00,24576.2,24590.5,24569.0,24571.2,0,24576.946726748636,False,False
2026-08-07 13:55:00,24572.6,24574.0,24549.45,24563.95,0,24576.946726748636,False,False
2026-08-07 14:00:00,24565.85,24579.65,24549.85,24553.55,0,24576.946726748636,False,False
2026-08-07 14:05:00,24554.85,24559.15,24532.1,24538.2,0,24576.946726748636,False,False
2026-08-07 14:10:00,24539.2,24541.45,24522.75,24526.85,0,24576.946726748636,False,False
2026-08-07 14:15:00,24528.8,24542.95,24523.15,24536.55,0,24576.946726748636,False,False
2026-08-07 14:20:00,24537.85,24543.2,24529.2,24541.3,0,24576.946726748636,False,False
2026-08-07 14:25:00,24544.6,24547.1,24532.95,24534.1,0,24576.946726748636,False,False
2026-08-07 14:30:00,24535.8,24549.6,24526.15,24543.45,0,24576.946726748636,False,False
2026-08-07 14:35:00,24544.65,24546.45,24535.05,24537.1,0,24576.946726748636,False,False
2026-08-07 14:40:00,24536.7,24541.4,24531.15,24537.9,0,24576.946726748636,False,False
2026-08-07 14:45:00,24542.5,24561.45,24537.5,24559.05,0,24576.946726748636,False,False
2026-08-07 14:50:00,24559.35,24561.0,24528.55,24531.95,0,24576.946726748636,False,False
2026-08-07 14:55:00,24533.55,24547.1,24531.8,24542.15,0,24576.946726748636,False,False
2026-08-07 15:00:00,24542.55,24552.45,24541.6,24550.15,0,24576.946726748636,False,False
2026-08-07 15:05:00,24551.0,24554.7,24544.65,24552.2,0,24576.946726748636,False,False
2026-08-07 15:10:00,24553.85,24565.1,24552.35,24554.55,0,24576.946726748636,False,False
2026-08-07 15:15:00,24557.0,24557.0,24557.0,24557.0,0,24576.946726748636,False,False
2026-08-07 15:20:00,24557.0,24557.0,24557.0,24557.0,0,24576.946726748636,False,False
2026-08-07 15:25:00,24557.0,24570.65,24557.0,24570.65,0,24576.946726748636,False,False
